ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
249,03/04/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
250,03/04/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
251,03/04/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
252,03/04/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
253,03/04/2020,NGA,Nigéria,15,Lagos,194,0,0,0,0,0,0,Nigeria Centre for Disease Control
254,03/04/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
255,03/04/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
256,03/04/2020,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
257,03/04/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
258,03/04/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
259,03/04/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
260,03/04/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
261,03/04/2020,NGA,Nigéria,15,Rivers,202,0,0,0,0,0,0,Nigeria Centre for Disease Control
262,03/04/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
263,03/04/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
264,03/04/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
265,03/04/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
266,03/04/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
267,03/05/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
268,03/05/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
269,03/05/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
270,03/05/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
271,03/05/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
272,03/05/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
273,03/05/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
274,03/05/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
275,03/05/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
276,03/05/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
277,03/05/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
278,03/05/2020,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
279,03/05/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
280,03/05/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
281,03/05/2020,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
282,03/05/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
283,03/05/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
284,03/05/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
285,03/05/2020,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
286,03/05/2020,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
287,03/05/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
288,03/05/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
289,03/05/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
290,03/05/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
291,03/05/2020,NGA,Nigéria,15,Lagos,194,0,0,0,0,0,0,Nigeria Centre for Disease Control
292,03/05/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
293,03/05/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
294,03/05/2020,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
295,03/05/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
296,03/05/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
297,03/05/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
298,03/05/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
299,03/05/2020,NGA,Nigéria,15,Rivers,202,0,0,0,0,0,0,Nigeria Centre for Disease Control
300,03/05/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
301,03/05/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
302,03/05/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
303,03/05/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
304,03/05/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
305,03/06/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
306,03/06/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
307,03/06/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
308,03/06/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
309,03/06/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
310,03/06/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
311,03/06/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
312,03/06/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
313,03/06/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
314,03/06/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
315,03/06/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
316,03/06/2020,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
317,03/06/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
318,03/06/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
319,03/06/2020,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
320,03/06/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
321,03/06/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
322,03/06/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
323,03/06/2020,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
324,03/06/2020,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
325,03/06/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
326,03/06/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
327,03/06/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
328,03/06/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
329,03/06/2020,NGA,Nigéria,15,Lagos,194,0,0,0,0,0,0,Nigeria Centre for Disease Control
330,03/06/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
331,03/06/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
332,03/06/2020,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
333,03/06/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
334,03/06/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
335,03/06/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
336,03/06/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
337,03/06/2020,NGA,Nigéria,15,Rivers,202,0,0,0,0,0,0,Nigeria Centre for Disease Control
338,03/06/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
339,03/06/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
340,03/06/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
341,03/06/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
342,03/06/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
343,03/07/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
344,03/07/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
345,03/07/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
346,03/07/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
347,03/07/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
348,03/07/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
349,03/07/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
350,03/07/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
351,03/07/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
352,03/07/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
353,03/07/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
354,03/07/2020,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
355,03/07/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
356,03/07/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
357,03/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
358,03/07/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
359,03/07/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
360,03/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
361,03/07/2020,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
362,03/07/2020,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
363,03/07/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
364,03/07/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
365,03/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
366,03/07/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
367,03/07/2020,NGA,Nigéria,15,Lagos,194,0,0,0,0,0,0,Nigeria Centre for Disease Control
368,03/07/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
369,03/07/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
370,03/07/2020,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
371,03/07/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
372,03/07/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
373,03/07/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
374,03/07/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
375,03/07/2020,NGA,Nigéria,15,Rivers,202,0,0,0,0,0,0,Nigeria Centre for Disease Control
376,03/07/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
377,03/07/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
378,03/07/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
379,03/07/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
380,03/07/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
381,03/08/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
382,03/08/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
383,03/08/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
384,03/08/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
385,03/08/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
386,03/08/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
387,03/08/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
388,03/08/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
389,03/08/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
390,03/08/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
391,03/08/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
392,03/08/2020,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
393,03/08/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
394,03/08/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
395,03/08/2020,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
396,03/08/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
397,03/08/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
398,03/08/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
399,03/08/2020,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
400,03/08/2020,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
401,03/08/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
402,03/08/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
403,03/08/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
404,03/08/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
405,03/08/2020,NGA,Nigéria,15,Lagos,194,0,0,0,0,0,0,Nigeria Centre for Disease Control
406,03/08/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
407,03/08/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
408,03/08/2020,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
409,03/08/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
410,03/08/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
411,03/08/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
412,03/08/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
413,03/08/2020,NGA,Nigéria,15,Rivers,202,0,0,0,0,0,0,Nigeria Centre for Disease Control
414,03/08/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
415,03/08/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
416,03/08/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
417,03/08/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
418,03/08/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
419,03/09/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
420,03/09/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
421,03/09/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
422,03/09/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
423,03/09/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
424,03/09/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
425,03/09/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
426,03/09/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
427,03/09/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
428,03/09/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
429,03/09/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
430,03/09/2020,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
431,03/09/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
432,03/09/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
433,03/09/2020,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
434,03/09/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
435,03/09/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
436,03/09/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
437,03/09/2020,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
438,03/09/2020,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
439,03/09/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
440,03/09/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
441,03/09/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
442,03/09/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
443,03/09/2020,NGA,Nigéria,15,Lagos,194,0,0,0,0,0,0,Nigeria Centre for Disease Control
444,03/09/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
445,03/09/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
446,03/09/2020,NGA,Nigéria,15,Ogun,197,1,0,0,,,1,Nigeria Centre for Disease Control 
447,03/09/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
448,03/09/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
449,03/09/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
450,03/09/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
451,03/09/2020,NGA,Nigéria,15,Rivers,202,0,0,0,0,0,0,Nigeria Centre for Disease Control
452,03/09/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
453,03/09/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
454,03/09/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
455,03/09/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
456,03/09/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
457,03/10/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
458,03/10/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
459,03/10/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
460,03/10/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
461,03/10/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
462,03/10/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
463,03/10/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
464,03/10/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
465,03/10/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
466,03/10/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
467,03/10/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
468,03/10/2020,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
469,03/10/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
470,03/10/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
471,03/10/2020,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
472,03/10/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
473,03/10/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
474,03/10/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
475,03/10/2020,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
476,03/10/2020,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
477,03/10/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
478,03/10/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
479,03/10/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
480,03/10/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
481,03/10/2020,NGA,Nigéria,15,Lagos,194,0,0,0,0,0,0,Nigeria Centre for Disease Control
482,03/10/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
483,03/10/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
484,03/10/2020,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
485,03/10/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
486,03/10/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
487,03/10/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
488,03/10/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
489,03/10/2020,NGA,Nigéria,15,Rivers,202,0,0,0,0,0,0,Nigeria Centre for Disease Control
490,03/10/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
491,03/10/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
492,03/10/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
493,03/10/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
494,03/10/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
495,03/11/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
496,03/11/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
497,03/11/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
498,03/11/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
